Time,/fdm/jsbsim/fcs/right-aileron-pos-norm,/fdm/jsbsim/fcs/rudder-pos-norm,/controls/engines/engine/throttle,/fdm/jsbsim/external_reactions/engine/magnitude,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/v-fps,/fdm/jsbsim/velocities/w-fps,/fdm/jsbsim/velocities/vg-fps,/fdm/jsbsim/velocities/vt-fps,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/fcs/velocity-error,/fdm/jsbsim/ap/aileron_cmd,/fdm/jsbsim/ap/throttle_cmd,/fdm/jsbsim/ap/rudder_cmd,/fdm/jsbsim/fcs/heading-error,/fdm/jsbsim/ap/heading_setpoint,/fdm/jsbsim/ap/velocity_setpoint
46.6998132,0,0,0,962.199771409268124,87.1196264098342539,-0.00676447290992854278,-2.02103272266653988,87.1430658446974604,87.143065844697432,295.980282289509375,1.05547714978456497,37.4317564411557697,-122.367242964685957,7.85693525171571139,0,0.801833142841056778,0,-10.3651684469341987,-5.19933800000000002,95
46.749813,0,0,0,962.199070357218943,87.1196330763493449,-0.00676460124155298104,-2.02103303833981229,87.143072521951197,87.1430725167504932,295.978238194915889,1.05547714978456497,37.4317616662491162,-122.367256470951688,7.85692859338726635,0,0.801832558631015768,0,-10.3651327707533198,-5.19933800000000002,95
46.7998128,0,0,0,962.198364511165209,87.1196397153613304,-0.00676472954494045098,-2.02103335414743412,87.1430791717125288,87.1430791613109506,295.976194061609533,1.05547714233398438,37.4317668909602261,-122.367269977454157,7.85692194413994116,0,0.801831970425970986,0,-10.3650970938967752,-5.19933800000000002,95
46.8498126,0,0,0,962.197654263106983,87.1196463254934912,-0.00676485786427605262,-2.02103367500348696,87.1430857927190488,87.1430857771164398,295.974149889607588,1.05547713860869408,37.4317721152890641,-122.367283484193308,7.85691532354215383,0,0.801831378552589125,0,-10.3650614163648633,-5.19933800000000002,95
46.8998124,0,0,0,962.196940042844403,87.1196528879434169,-0.00676498613947273952,-2.02103399633006831,87.1430923478640693,87.1430923452634119,295.972105682634265,1.05547713488340378,37.4317773392356088,-122.367296991169169,7.85690875032877045,0,0.801830783369037015,0,-10.3650257382225881,-5.19933800000000002,95
46.9498122,0,0,0,962.196222231813408,87.1196594383480516,-0.00676511443345972907,-2.02103431848007986,87.1430989091895469,87.1430989013874466,295.970061433223066,1.05547713115811348,37.4317825627998602,-122.367310498381713,7.85690218918209382,0,0.801830185193177836,0,-10.3649900593396289,-5.19933800000000002,95
46.999812,0,0,0,962.195501123586382,87.1196659579812263,-0.00676524268173750443,-2.02103463827114638,87.1431054396972797,87.1431054266935803,295.968017145097519,1.05547712743282318,37.431787785981804,-122.367324005830923,7.85689565872641538,0,0.801829584269655338,0,-10.3649543797809791,-5.19933800000000002,95
47.0498118,0,0,0,962.194777061639343,87.1196724273743683,-0.0067653709666153361,-2.02103496295620388,87.1431119018867122,87.1431119018867122,295.96597282203129,1.05547712743282318,37.4317930087814048,-122.367337513516759,7.85688915979770286,0,0.801828980884699449,0,-10.3649186996124989,-5.19933800000000002,95
47.0998116,0,0,0,962.194050475555741,87.1196788833603648,-0.00676549924239466804,-2.0210352802113043,87.1431183687059985,87.1431183635039872,295.963928456526276,1.05547712370753288,37.4317982311986697,-122.367351021439234,7.85688271114297265,0,0.801828375396296478,0,-10.3648830187033223,-5.19933800000000002,95
47.1498114,0,0,0,962.193321584996397,87.1196853063047456,-0.00676562751292664188,-2.02103560423519824,87.1431248026496803,87.1431247922455015,295.961884052328514,1.05547711625695229,37.4318034532335773,-122.367364529598319,7.8568762770352123,0,0.801827767987496998,0,-10.3648473371188299,-5.19933800000000002,95
47.1998112,0,0,0,962.192590688292171,87.1196916961876298,-0.00676575573256243956,-2.02103592896074602,87.1431312035572176,87.1431311879506865,295.959839609424705,1.05547711253166199,37.4318086748860921,-122.367378037993973,7.85686987577534524,0,0.801827158906910142,0,-10.3648116548587907,-5.19933800000000002,95
47.249811,0,0,0,962.191858123767929,87.1196980343747498,-0.00676588389049825878,-2.02103625478782334,87.1431375346009105,87.1431375319995709,295.957795131544231,1.05547710880637169,37.4318138961562212,-122.367391546626195,7.85686352611304528,0,0.801826548436473274,0,-10.3647759719882906,-5.19933800000000002,95
47.2998108,0,0,0,962.191124181239957,87.1197043573623517,-0.00676601206463800509,-2.02103657804060077,87.1431438685973347,87.1431438607933018,295.955750611226335,1.05547710880637169,37.4318191170439363,-122.367405055494999,7.8568571916649006,0,0.80182593681769998,0,-10.3647402883771207,-5.19933800000000002,95
